code,prompt
"def get_ports_and_nets():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get all the ports (which are known as BTerms in OpenROAD)
    ports = block.getBTerms()
    port_net_dict = {}
    
    # Iterate through all the ports
    for port in ports:
        # Append the name and net of the port in the dictionary
        port_net_dict[port.getName()] = port.getNet()
    
    return port_net_dict

# Call the function to get the ports and their associated nets
ports_and_nets = get_ports_and_nets()",Get all the net of ports and return a dictionay with port name as key and Net of the port as Value of the dictionary
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get all the ports (which are known of BTerms in OpenROAD)
ports = block.getBTerms()
d = {}
# Iterate through all the ports
for port in ports:
        # Append the name and block pins objects of the port in the dictionary
        d[port.getName()] = port.getBPins()",Get all the design block pins objects of ports and return a dictionay with port name as key and pins of the port as Value of the dictionary
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get all the design block ports (which are known of BTerms in OpenROAD)
ports = block.getBTerms()
placement_status_with_name = {}
# Iterate through all the ports
for port in ports:
        # Get the name of the port
        name = port.getName()
        # Get the placement status of the port
        status = port.getFirstPinPlacementStatus()
        # Append the placement status and name of the port to the dictionary
        placement_status_with_name[name] = status",Get the name of every design block port with the placement status of the first pin as a dictionary
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get all the ports (which are known of BTerms in OpenROAD)
ports = block.getBTerms()
d = {}
output = []
# Iterate through all the ports
for port in ports:
        # Append the port name and IO type of the port to the dictionary
        d[port.getName()] = port.getIoType()",Get all the I/O types of ports and return a dictionay with port name as keys and IO Type of the port as values
"def get_port_bounding_box(port_name=""req_val""):
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Find the port with the specified name
    port = block.findBTerm(port_name)
    
    # Find the boundary box of the port
    BBox = port.getBBox()
    
    # Get the coordinates of the bounding box
    xmin = BBox.xMin()
    ymin = BBox.yMin()
    xmax = BBox.xMax()
    ymax = BBox.yMax()
    
    return [[xmin, ymin], [xmax, ymax]]

# Call the function to get the bounding box of the port ""req_val""
bounding_box = get_port_bounding_box()","Get the Bounding Box of a port named ""req_val"". Return a list of coordinates (Xmin, Ymin in one list and Xmax, Ymax in another list) "
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Find the port with name ""req_val""
port = block.findBTerm('req_val')
# Set SPECIAL attribute to the port
port.setSpecial()",Set SPECIAL attribute port named 'req_val'
"def is_port_special(port_name):
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Find the port with the specified name
    port = block.findBTerm(port_name)
    
    # Return whether the port has the SPECIAL attribute
    return port.isSpecial()

# Call the function with the argument ""req_val""
port_special_status = is_port_special('req_val')",Check if the port named 'req_val' has SPECIAL attribute
"def get_wire_updated_nets():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get all the nets
    nets = block.getNets()
    
    # Get and report wire-updated nets
    wire_updated_nets = block.getWireUpdatedNets(nets)
    
    return wire_updated_nets

# Call the function to get wire-updated nets
updated_nets = get_wire_updated_nets()",Get the of nets for any wire changes and report the statistics of the nets with changed wires.
"def get_technology_layers():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get the technology information
    tech = block.getTech()
    
    # Return the technology layers
    return tech.getLayers()

# Call the function to get the technology layers
technology_layers = get_technology_layers()",Get the technolgy layers. The layers are ordered from the bottom mask number to the top mask number.
"def get_layer_count():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get the technology information
    tech = block.getTech()
    
    # Return the number of layers in this technology
    return tech.getLayerCount()

# Call the function to get the layer count
layer_count = get_layer_count()",Get the number of layers in this technology.
"def get_routing_layer_count():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get the technology information
    tech = block.getTech()
    
    # Return the number of routing layers in this technology
    return tech.getRoutingLayerCount()

# Call the function to get the routing layer count
routing_layer_count = get_routing_layer_count()",Get the number of routing-layers in this technology.
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Return the number of vias in this technolgy.
viaCount = tech.getViaCount()",Get the number of vias in this technolgy.
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Return the via generate rules in this technolgy
viaGenerateRule = tech.getViaGenerateRules()",Get the via generate rules in this technolgy.
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Get the technolgy vias. This includes non-default-rule-vias.
vias = tech.getVias()",Get the technolgy vias
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Get LEF CLEARANCEMEASURE
clearanceMeasure = tech.getClearanceMeasure()",Get LEF CLEARANCEMEASURE
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Return MANUFACTURINGGRID
# NOTE: Assumes conversion to internal DB units,
# NOT microns or LEF/DEF units
ManufacturingGrid = tech.getManufacturingGrid()",Get MANUFACTURINGGRID
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Find the net with name ""req_msg[11]""
net = block.findNet(""req_msg[11]"")
# Set the capacitance coupling adjust factor of the net to 1
net.setCcAdjustFactor(1)","Set the capacitance coupling adjust factor of the net with name ""req_msg[11]"" to 1"
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Find the net with name ""req_msg[11]""
net = block.findNet(""req_msg[11]"")
# Set the capacitance coupling calibration factor of the net to 2
net.setCcCalibFactor(2)","Set the capacitance coupling calibration factor of the net with name ""req_msg[11]"" to 2"
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get all the nets
nets = block.getNets()
output = {}
# Iterate through all the nets
for net in nets:
        # Append the net name and capacitance coupling match ratio against the net to a dictionary
        output[net.getName()] = net.getCcMatchRatio()",Get the capacitance coupling match ratio against this nets with the name of the net. Return a dictionary with key being the name of the net and value of the dictionary is the capacitance coupling match ratio against the net
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Iterate through the net names ""req_msg[13] and ""clk"" as mentioned in the prompt
for net_name in [""req_msg[13]"", ""clk""]:
        # Find the net with net name as parameter
        net = block.findNet(net_name)
        # Set the coupling capacitance match ratio against the net to 1
        net.setCcMatchRatio(1)","Set the coupling capacitance match ratio against the net with name ""req_msg[13]"" and ""clk""  to 1"
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Get the technology layers
layers = tech.getLayers()
output = []
# Iterate through all the layers
for layer in layers:
        # Get the names of the technology layers
        output.append(layer.getName())",Get the names of the technology layers
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Get all the tehnology layers
layers = tech.getLayers()
output = {}
# Iterate through all the technology layers
for layer in layers:
        # Append the layer name and AREA parameter to the dictionary
        output[layer.getName()] = layer.getArea()",Get the AREA parameter of the technology layers with their name. Return a dictionary with key as the layer name and value as the AREA parameter 
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Get all the technology layers
layers = tech.getLayers()
output = {}
# Iterate through all the layers
for layer in layers:
        # Append the layer name and layer direction to the dictionary
        output[layer.getName()] = layer.getDirection()",Get the directions of the technology layers with their name. Return a dictionary with key as the layer name and value as the layer direction 
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the technology information
tech = block.getTech()
# Find the layer with name 'metal8'
layer = tech.findLayer('metal8')
# Return the routing layer corner spacing rule
techLayerCornerSpacingRules = layer.getTechLayerCornerSpacingRules()",Get the routing layer corner spacing rules of technology layer with name 'metal8'
"# Get the design block
block = ord.get_db_block()
# Find the instance named ""split30""
split30 = block.findInst(""split30"")",Find instance split30
"def get_instance_names():
    # Get the design block
    block = ord.get_db_block()
    
    # Get instances
    insts = block.getInsts()
    
    # Initialize a list to store instance names
    inst_names = []

    # Iterate over instances and append their names to the list
    for inst in insts:
        inst_names.append(inst.getName())
    
    return inst_names

# Call the function
instance_names = get_instance_names()",List all the instances name
"# Define the function to select nets
def get_selected_nets():
    # Get the design block
    block = design.getBlock()

    # Get all nets
    nets = block.getNets()

    # List to store selected nets
    selected_nets = []

    # Iterate through each net
    for net in nets:
        # Check if the net is selected
        if net.isSelect():
            # Append the net to the list
            selected_nets.append(net)

    return selected_nets

# Call the function
selected_nets = get_selected_nets()",Get the selected nets
"def get_cut_class_rules(layer_name='metal8'):
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get the technology information
    tech = block.getTech()
    
    # Find the technology layer with the given name
    layer = tech.findLayer(layer_name)
    
    # Return the cut layer class rule
    return layer.getTechLayerCutClassRules()

# Calling the function with the default 'metal8' layer
cut_class_rules = get_cut_class_rules()",Get the cut layer class rule of layer with name 'metal8'
"def set_wire_type_as_routed(design, nets):
    # Get the design block
    block = design.getBlock()

    # Iterate through each net name
    for name in nets:
        # Find the net object by name
        net = block.findNet(name)
        
        # Set the wire type of the net as ROUTED
        net.setWireType('ROUTED')

# List of net names to set wire type as ROUTED
nets = [
    ""_000_"",
    ""_001_"",
    ""_002_"",
    ""_003_"",
    ""_004_"",
    ""_005_"",
    ""_006_"",
    ""_007_"",
    ""_008_"",
    ""_009_"",
    ""_010_""
]

# Assuming `design` is an object that's already available
set_wire_type_as_routed(design, nets)","Set the following nets wire type to ROUTED: _000_, _001_, _002_, _003_, _004_, _005_, _006_, _007_, _008_, _009_, _010_
"
"def get_port_signals(block=None):
    if block is None:
        block = ord.get_db_block()  # Default to current database block if no block is provided.
    
    ports = block.getBTerms()
    port_signals = {}
    
    for port in ports:
        port_signals[port.getName()] = port.getSigType()
    
    return port_signals

# Call the function
port_signals = get_port_signals()
print(port_signals)",Get the name of every block port with its signal type as a dictionary
"def check_output_pins_without_nets():
    # Get the design block
    block = ord.get_db_block()
    # Get all instances
    insts = block.getInsts()
    # Initialize a list to store output pins without nets
    outputPinWithoutNet = []

    # Iterate over instances
    for inst in insts:
        # Get all pins of the instance
        pins = inst.getITerms()
        # Iterate over pins
        for pin in pins:
            # Check if the pin is an output signal
            if pin.isOutputSignal():
                # Get the net connected to the pin
                nets = pin.getNet()
                # Check if the pin has no net connected
                if nets is None:
                    # Append the pin to the list
                    outputPinWithoutNet.append(pin)

    # Check if there are no output pins without nets
    return len(outputPinWithoutNet) == 0

# Call the function
result = check_output_pins_without_nets()
print(""No output pins without nets:"" if result else ""Output pins without nets found."")",Check if all the output pins of all instances have a valid net connection
"def get_instance_locations():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    # Retrieve all instances present in the design block
    insts = block.getInsts()
    loc = []
    for inst in insts:
        # Append the location of the instance to the list
        loc.append(inst.getLocation())
    return loc

# Call the function
locations = get_instance_locations()",Give me the location of every instance in the design and return it in a list called loc.
"def get_placement_status():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    # Retrieve all instances present in the design block
    insts = block.getInsts()
    placement_status_with_name = {}
    # Iterate over each instance in the design block
    for inst in insts:
        # Get the name of the particular instance
        name = inst.getName()
        # Get the placement status of the instance
        status = inst.getPlacementStatus()
        # Add the respective instance name and its status 
        placement_status_with_name[name] = status
    return placement_status_with_name

# Call the function
placement_status = get_placement_status()",Get the name of every instance with its placement status as a dictionary
"def get_placed_instances():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    # Retrieve all instances present in the design block
    insts = block.getInsts()
    placed_instances = []
    # Iterate over each instance in the design block
    for inst in insts:
        # Check if this instance is placed
        if inst.isPlaced() == True:
            # Append the instance name to the array
            placed_instances.append(inst.getName())
    return placed_instances

# Call the function
placed_instances_list = get_placed_instances()",Get the names of every instance which are placed and return a list of names
"def get_net_cap_res_coupling():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    # Retrieve all nets present in the design block
    nets = block.getNets()
    result = []
    # Iterate over each net in the design block
    for net in nets:
        # Check the signal type of the net
        if net.getSigType() != 'POWER' and net.getSigType() != 'GROUND':
            # Get the name of the net
            net_name = net.getName()
            # Get the total Capacitance of the net
            net_cap = net.getTotalCapacitance()
            # Get the total resistance of the net
            net_res = net.getTotalResistance()
            # Get the total coupling capacitance of the net
            net_coupling = net.getTotalCouplingCap()
            # Append the net name, net capacitance, net resistance, and net coupling
            result.append([net_name, net_cap, net_res, net_coupling])
    return result

# Call the function
net_info = get_net_cap_res_coupling()","Get the total capacitance, total resistance, Coupling Capacitance of all the nets except the nets that are connected to Ground and Power External Power Supply. Get them as list of lists, in which each list contains the net name, net capacitance, net resistance and net coupling."
"def get_nets_with_no_pins():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    # Retrieve all nets present in the design block
    nets = block.getNets()
    result = []
    # Iterate over each net in the design block
    for net in nets:
        # Get the Pins of the net
        pins = net.getITerms()
        # Check if the length of the number of pins of the net is Zero
        if len(pins) == 0:
            # Append the net to the result
            result.append(net)
    return result

# Call the function
nets_with_no_pins = get_nets_with_no_pins()",Get all the nets which are not connected to any pins and return them as list.
"def flip_nand2_instances(cell_type):
    # Define the flipping function
    def flipX(value):
        if value == ""R0"":
            return ""MX""
        elif value == ""R90"":
            return ""MYR90""
        elif value == ""R180"":
            return ""MY""
        elif value == ""R270"":
            return ""MXR90""
        elif value == ""MY"":
            return ""R180""
        elif value == ""MYR90"":
            return ""R90""
        elif value == ""MX"":
            return ""R0""
        elif value == ""MXR90"":
            return ""R270""

    # Get the design block
    block = design.getBlock()

    # Get all instances in the block
    insts = block.getInsts()

    # Iterate through all instances in the block
    for inst in insts:
        # Check if the library cell type matches the provided cell_type
        if inst.getMaster().getName() == cell_type:
            # Horizontally flip the rotation of the instance
            orient = inst.getTransform().getOrient()
            orient = flipX(orient)
            inst.setOrient(orient)

# Call the function with the hard-coded 'NAND2_X1' cell type
flip_nand2_instances('NAND2_X1')",Horizontally flip the rotation of the instances whose library cell types are 'NAND2_X1'
"def flip_and2_instances(cell_type):
    # Define the flipping function
    def flipY(value):
        if value == ""R0"":
            return ""MY""
        elif value == ""R90"":
            return ""MXR90""
        elif value == ""R180"":
            return ""MX""
        elif value == ""R270"":
            return ""MYR90""
        elif value == ""MY"":
            return ""R0""
        elif value == ""MYR90"":
            return ""R270""
        elif value == ""MX"":
            return ""R180""
        elif value == ""MXR90"":
            return ""R90""

    # Get the design block
    block = design.getBlock()

    # Get all instances in the block
    insts = block.getInsts()

    # Iterate through all instances in the block
    for inst in insts:
        # Check if the library cell type matches the provided cell_type
        if inst.getMaster().getName() == cell_type:
            # Vertically flip the rotation of the instance
            orient = inst.getOrient()
            orient = flipY(orient)
            inst.setOrient(orient)

# Call the function with the hard-coded 'AND2_X1' cell type
flip_and2_instances('AND2_X1')",Vertically flip the rotation of the instances whose library cell types are 'AND2_X1'
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Find the port with name ""req_val""
port = block.findBTerm('req_val')
# Find the net with name ""req_msg[17]""
net = block.findNet('req_msg[17]')
# Connect the port and the net
port.connect(net)",Connect the port named 'req_val' and net named 'req_msg[17]'
"def swap_instance_master(instance_name, new_master_name):
    # Get the design block
    block = ord.get_db_block()
    # Get the database
    db = ord.get_db()
    # Find the instance by its name
    inst = block.findInst(instance_name)
    # Check if the required library cell exists in the database
    if db.findMaster(new_master_name) is not None:
        # Find the required library cell
        new_mast = db.findMaster(new_master_name)
        # Swap the instance's library cell with the new library cell
        inst.swapMaster(new_mast)
        return True
    else:
        return False

# Call the function with hard-coded arguments
instance_swapped = swap_instance_master(""split30"", ""BUF_X4"")",Upsize the instance split30 to BUF_X4
"def invert_transform_and_get_offset(instance_names, master_cell_name):
    # Get the design block
    block = design.getBlock()

    # Get all instances
    insts = block.getInsts()

    # Dictionary to store offset of transforms for specific instances
    inst_transform_offset = {}

    # Iterate through instances
    for inst in insts:
        # Check if the master cell name matches the provided master_cell_name
        if inst.getMaster().getName() == master_cell_name:
            # Get transform and invert
            transform = inst.getTransform()
            transform.invert()

        # Check if instance name is in the provided instance_names list
        if inst.getName() in instance_names:
            # Get transform and store offset
            transform = inst.getTransform()
            inst_transform_offset[inst.getName()] = transform.getOffset()

    return inst_transform_offset

# Call the function with hard-coded arguments
instance_offsets = invert_transform_and_get_offset(['_411_', 'input1'], 'NAND2_X1')","Invert the location and rotation of instances whose library cells are 'NAND2_X1'. Then, retrieve the location of the instances '_411_' and 'input1' and return them as a dictionary with the instance names as keys and their respective location as values."
"# Set the rotation of the instance '_411_' to 'MX'

# Get the design block
block = design.getBlock()

# Find the instance with the specified name
inst = block.findInst('_411_')

# Set the rotation of the instance to 'MX'
transform = inst.getTransform()
transform.setOrient('MX')
inst.setTransform(transform)",Set the rotation of the instance '_411_' to 'MX'
"def get_input_pins_for_instance(instance_name):
    # Get the design block
    block = design.getBlock()

    # Find the instance by name
    inst = block.findInst(instance_name)

    # Initialize a list to store the input pins of the instance
    input_pins = []

    # Obtain all pins associated with this instance
    pins = inst.getITerms()

    # Iterate through each pin of the instance
    for pin in pins:
        # Check if the pin represents an input signal
        if pin.isInputSignal() and pin:
            # Append the input pin to the list of input pins
            input_pins.append(pin)

    return input_pins

# Call the function with the hard-coded 'output53' instance name
input_pins_for_output53 = get_input_pins_for_instance('output53')",get the input pins of the instance 'output53'
"# Get the design block
block = ord.get_db_block()
# Find the instance ""_split30_""
inst = block.findInst(""_split30_"")
# Set the instance as don't touch type
inst.setDoNotTouch(False)","Reset the instance ""_split30_"" as don't touch type"
