code,prompt
"# Get the IoType of the MTerms of the instance 'split22'

# Get the design block
block = design.getBlock()

# Find the instance with name 'split22'
inst = block.findInst('split22')

# Get the MTerms of the master cell
mterms = inst.getMaster().getMTerms()

# Initialize a dictionary to store IoTypes
iotype_dict = {}

# Iterate through all MTerms
for term in mterms:
    # Store the IoType of each term in the dictionary
    iotype_dict[term.getName()] = term.getIoType()

# Return the dictionary containing IoTypes
return iotype_dict",get the IoType of the mterms of the instance 'split22' using OpenROAD Python API
"# Get the IoType of the MTerms of the instance 'split22'

# Get the design block
block = design.getBlock()

# Find the instance with name 'split22'
inst = block.findInst('split22')

# Get the MTerms of the master cell
mterms = inst.getMaster().getMTerms()

# Initialize a dictionary to store IoTypes
iotype_dict = {}

# Iterate through all MTerms
for term in mterms:
    # Store the IoType of each term in the dictionary
    iotype_dict[term.getName()] = term.getIoType()

# Return the dictionary containing IoTypes
return iotype_dict",How can I get the IoType of the mterms of the instance 'split22' using OpenROAD Python API?
"# Get the design block
block = ord.get_db_block()
# Get all instances
insts = block.getInsts()
# Create a list to store pin names
pin_name_list = []
# Loop through all instances
for inst in insts:
    # Get the pins of this instance
    inst_ITerms = inst.getITerms()
    # Loop through all pins
    for ITerm in inst_ITerms:
        # Append pin names to the list
        pin_name_list.append(design.getITermName(ITerm))
return pin_name_list",How can I put the name of every pin into a list?
"# Get the design block
block = ord.get_db_block()
# Get all instances
insts = block.getInsts()
# Create a list to store pin names
pin_name_list = []
# Loop through all instances
for inst in insts:
    # Get the pins of this instance
    inst_ITerms = inst.getITerms()
    # Loop through all pins
    for ITerm in inst_ITerms:
        # Append pin names to the list
        pin_name_list.append(design.getITermName(ITerm))
return pin_name_list",Show me how to put every pin's name into a list
"# Get the design block
block = ord.get_db_block()
# Get all instances
insts = block.getInsts()
# Create a list to store the name of the instance and its bottom-left corner and top-right corner's location
inst_name_location_list = []
# Loop through all instances
for inst in insts:
    # Get the properties
    cell_name = inst.getName()
    BBox = inst.getBBox()
    inst_x0 = BBox.xMin()
    inst_y0 = BBox.yMin()
    inst_x1 = BBox.xMax()
    inst_y1 = BBox.yMax()
    inst_name_location_list.append([cell_name, inst_x0, inst_y0, inst_x1, inst_y1])
return inst_name_location_list",Get the bounding box of all instances
"# Get the design block
block = ord.get_db_block()
# Get all instances
insts = block.getInsts()
# Create a list to store the name of the instance and its bottom-left corner and top-right corner's location
inst_name_location_list = []
# Loop through all instances
for inst in insts:
    # Get the properties
    cell_name = inst.getName()
    BBox = inst.getBBox()
    inst_x0 = BBox.xMin()
    inst_y0 = BBox.yMin()
    inst_x1 = BBox.xMax()
    inst_y1 = BBox.yMax()
    inst_name_location_list.append([cell_name, inst_x0, inst_y0, inst_x1, inst_y1])
return inst_name_location_list","How to get a list of lists, with each inner list containing the name, the bottom-left corner, and the top-right corner locations of each instance?"
"# Get the design block
block = ord.get_db_block()
# Get all instances
insts = block.getInsts()
# Create a list to store the name of the instance and its bottom-left corner and top-right corner's location
inst_name_location_list = []
# Loop through all instances
for inst in insts:
    # Get the properties
    cell_name = inst.getName()
    BBox = inst.getBBox()
    inst_x0 = BBox.xMin()
    inst_y0 = BBox.yMin()
    inst_x1 = BBox.xMax()
    inst_y1 = BBox.yMax()
    inst_name_location_list.append([cell_name, inst_x0, inst_y0, inst_x1, inst_y1])
return inst_name_location_list","Show me how I can get a list of lists, with each inner list containing the name, the bottom-left corner, and the top-right corner locations of each instance."
"# Get the design block
block = ord.get_db_block()
# Get every instance
insts = block.getInsts()
# Create an empty list to store all cell_name-library_cell_name pair
inst_name_libcell_list = []
# Loop through all instances
for inst in insts:
    # Get the name of the cell
    cell_name = inst.getName()
    # Get the master of this instance
    master_cell = inst.getMaster()
    # Get the master name (library cell name) of this instance
    master_name = master_cell.getName()
    # Append them into a list
    inst_name_libcell_list.append([cell_name, master_name])
return inst_name_libcell_list",Get the liberty cell type for all instance
"# Get the design block
block = ord.get_db_block()
# Get every instance
insts = block.getInsts()
# Create an empty list to store all cell_name-library_cell_name pair
inst_name_libcell_list = []
# Loop through all instances
for inst in insts:
    # Get the name of the cell
    cell_name = inst.getName()
    # Get the master of this instance
    master_cell = inst.getMaster()
    # Get the master name (library cell name) of this instance
    master_name = master_cell.getName()
    # Append them into a list
    inst_name_libcell_list.append([cell_name, master_name])
return inst_name_libcell_list",Show me how I can get the liberty cell type for all instance in a list
"# Get the design block
block = ord.get_db_block()
# Get every instance
insts = block.getInsts()
# Create a list to store the result
inst_name_macro_list = []
# Loop through all instances
for inst in insts:
        # Get the name of the cell
        cell_name = inst.getName()
        # Get the master of this cell
        master_cell = inst.getMaster()
        # Check is the cell is a macro
        is_macro = 1 if master_cell.isBlock() else 0
        # Append the result
        inst_name_macro_list.append([cell_name, is_macro])
return inst_name_macro_list",check if an instance is a macro in the design
"# Get the design block
block = ord.get_db_block()
# Get every instance
insts = block.getInsts()
# Create an empty list to store all cell_name-library_cell_name pair
inst_name_libcell_list = []
# Loop through all instances
for inst in insts:
    # Get the name of the cell
    cell_name = inst.getName()
    # Get the master of this instance
    master_cell = inst.getMaster()
    # Get the master name (library cell name) of this instance
    master_name = master_cell.getName()
    # Append them into a list
    inst_name_libcell_list.append([cell_name, master_name])
return inst_name_libcell_list",How can I get the liberty cell type for all instance in a list?
"# Get the design block
block = ord.get_db_block()
# Get every instance
insts = block.getInsts()
# Create a list to store the result
inst_name_macro_list = []
# Loop through all instances
for inst in insts:
        # Get the name of the cell
        cell_name = inst.getName()
        # Get the master of this cell
        master_cell = inst.getMaster()
        # Check is the cell is a macro
        is_macro = 1 if master_cell.isBlock() else 0
        # Append the result
        inst_name_macro_list.append([cell_name, is_macro])
return inst_name_macro_list",How can I identify if a cell is a macro?
"# Get the design block
block = ord.get_db_block()
# Get every instance
insts = block.getInsts()
# Create a list to store the result
inst_name_macro_list = []
# Loop through all instances
for inst in insts:
        # Get the name of the cell
        cell_name = inst.getName()
        # Get the master of this cell
        master_cell = inst.getMaster()
        # Check is the cell is a macro
        is_macro = 1 if master_cell.isBlock() else 0
        # Append the result
        inst_name_macro_list.append([cell_name, is_macro])
return inst_name_macro_list","Write a script to separate standard cells and macros in the design, show the result in a list."
"# Get the design block
block = ord.get_db_block()
# Get every instance
insts = block.getInsts()
# Create a list to store the result
pin_name_location_list = []
# Loop through all instances
for inst in insts:
    # Get all pins of this cell
    inst_ITerms = inst.getITerms()
    # Loop through all pins
    for ITerm in inst_ITerms:
        # Get the pin's name defines in  the lef file through MTerm
        MTerm_name = inst_ITerm.getMTerm().getName()
        # Get the name of the cell this pin belongs to.
        inst_name = inst_ITerm.getInst().getName()
        # Concat the two strings
        pin_name = ""{}/{}"".format(inst_name, MTerm_name)
        # Get the location of the pin in the layout
        pin_loc = ITerm.getAvgXY()
        if pin_loc[0]:
            pin_name_location_list.append([pin_name, pin_loc[0], pin_loc[1]])
        else:
            pin_name_location_list.append([pin_name, -1, -1])
return pin_name_location_list",Get the location of all pins
"# Get the DB
db = ord.get_db()
# Get all libraries read into the DB
libs = db.getLibs()
# Create a list to store every library cell's name
libcell_name_list = []
# Loop through all libraries
for lib in libs:
    # Get all library cells in this library
    lib_masters = lib.getMasters()
    # Loop through all library cells
    for master in lib_masters:
        # Get the name and append it to the list
        libcell_name = master.getName()
        libcell_name_list.append(libcell_name)
return libcell_name_list",Get the name of every liberty cell
